create_time,date,magnet,name,title,url
,,"magnet:?xt=urn:btih:a6723553f298f3321e9e6beb6e3f3b089de07286&dn=前任3：再见前任_BD国语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:WKSFLM2RXASZO3BCGU3KJRICSDZ5RCVR&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:HJUJEKLGJAXPYC6KYFMJLEJ34J2MZU5P&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产爱情片《前任3：再见前任》BD国语中字,https://www.dy2018.com/i/99156.html
,,"magnet:?xt=urn:btih:ce733cb6b56ba303bd1128ebb49cb4af522d1e78&dn=追捕-2017_BD国语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:4PMJLFQWHROZFNJKUD2H7BVHIXUUG52E&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:WP2O5GR6GISA4625ZYVT773MVWQOL3II&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产动作片《追捕》BD国语中字,https://www.dy2018.com/i/98875.html
,,"magnet:?xt=urn:btih:7e83f48d21f7b0964073942aaaa4c447f17d30ad&dn=二代妖精之今生有幸_HD国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:BXRVJWGBHQOXQ2Z4A6LG7HHFS3ZU6B5F&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产6.1分喜剧片《二代妖精之今生有幸》HD国语中英双字,https://www.dy2018.com/i/99054.html
,,"magnet:?xt=urn:btih:5ac5bf906045851ee2fc34fb964d465f772dd2f8&dn=鲛珠传_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:WVICTYXEUN7KBHOYKAGBALXVV2MYMKGF&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产奇幻片《鲛珠传》BD国语中字,https://www.dy2018.com/i/98369.html
,,"magnet:?xt=urn:btih:518ad64545858aa54caf25e84c72f8fd5adbdca4&dn=逆时营救_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:IX3YH5TPTI4ZKAV3FDNEMM7O6ZVIH4SA&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产6.1分动作片《逆时营救》BD国语中字,https://www.dy2018.com/i/98240.html
,,"magnet:?xt=urn:btih:bfd21099f4db3c0bf88d2e4cbb9079f14b48471e&dn=2018湖南卫视春节联欢晚会_HD高清国语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:WT4XVC6KK6Q4ZDLGVFV6UXAWIKDFO4Y2&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年湖南卫视春节联欢晚会《欢呼中国年》HD高清国语中字,https://www.dy2018.com/i/99076.html
,,magnet:?xt=urn:btih:CGFNA7OAQ7S4YVCHJ5XWVH6ACF7ULDOZ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,,2018年中央电视台春节联欢晚会HD高清国语中字,https://www.dy2018.com/i/99077.html
,,"magnet:?xt=urn:btih:75998f704eb3d09f8907046d1a28dc1042291367&dn=佛罗里达乐园_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:APJCHCXZHVQJPDCEYFRRI65J4ZJMX2ES&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:4HNXZ4WYXJGAENN6H2WEYAN2IFSX4C7E&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国8.0分剧情片《佛罗里达乐园》BD中英双字,https://www.dy2018.com/i/99011.html
,,"magnet:?xt=urn:btih:8aea0a358c4caddc1144978f28d6c615b911eba7&dn=奇迹男孩-2017_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:KQEUGL3CE22A64UA3ZH4OYDM5ZOUSANO&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:6PIF7DLGNDKM7NTXSEGG5ERF2QLONYGQ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国8.6分剧情片《奇迹男孩》BD中英双字,https://www.dy2018.com/i/98992.html
,,"magnet:?xt=urn:btih:aecce112e3a81e02b100e0db75a6bf8e29f053a8&dn=机器之血_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:3TIZKVLMMX2KNVSYDZP5LAKXEASPESUK&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产动作片《机器之血》HD高清国语中英双字,https://www.dy2018.com/i/99083.html
,,"magnet:?xt=urn:btih:8a89a7e5c9d5bc7257fe1436c6976b4f80041d18&dn=灾难艺术家_HD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:74LZ43REP54JBAJP4RST7GBZ4PDIT6BN&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国7.7分剧情片《灾难艺术家》HD中英双字,https://www.dy2018.com/i/99090.html
,,"magnet:?xt=urn:btih:618f6fd6ae7910c69caca3b9386d6a6ebe9baf96&dn=伯德小姐_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:AGRJAZXSKQA5VADGN4YMN4H5SUIMPQKA&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:IU6IXCDJJ5JGWUDEZDTRHAYJIS2M6YNV&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国8.0分剧情片《伯德小姐》BD中英双字,https://www.dy2018.com/i/99053.html
,,"magnet:?xt=urn:btih:b13d8be56c09d289c7df54ac7372798861c0ac33&dn=谜巢_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:4TLMH4ICY7GX3AF22BMJSRAPC6RCBN6Y&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年国产动作片《谜巢》BD中英双字,https://www.dy2018.com/i/99110.html
,,"magnet:?xt=urn:btih:62fda141987ba71ae22c82d806f8ad30186ad64d&dn=方形-2017_BD中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:UWWI5NTOSLNDRXCNVHPGMMT3G6ERR6MZ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:JDRTR7W7BZWSRWA4VDQFEBU4UXJNCEF4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美7.9分剧情片《方形》BD中字修复,https://www.dy2018.com/i/98997.html
,,"magnet:?xt=urn:btih:6471fd050b379bc8ba36a98fadfd8af09db8269e&dn=我，花样女王_BD中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:CIIX4MMLUPBURAGHAWCZPFG3TLKNLKXH&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国8.1分喜剧片《我，花样女王》BD中字,https://www.dy2018.com/i/99131.html
,,"magnet:?xt=urn:btih:9a714d0ac9114f98fae18c2a01f04c34f7d178d7&dn=请以你的名字呼唤我_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:RRMLSGIEYA5SLGVHMTTQWP2247MD2NAZ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:LIKXLQ2FVWNTXDRBBWK4DRF6PO54WFGU&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美8.9分剧情片《请以你的名字呼唤我》BD中英双字,https://www.dy2018.com/i/99078.html
,,"magnet:?xt=urn:btih:9b4e77375266879a47908f9da4c9e7fbd08f1870&dn=正义联盟-2017_BD国英双语中英双字_.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:5d5e37b668aabdf5ac34d54e5cd708501906eafe&dn=正义联盟-2017_BD国英双语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:U3EH2IHU4L2HXXQCOQG4OX75W2KQSVXZ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:O3AT6CJMNF7NYP2S5XOXPX2IOOT7SFTV&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国6.7分科幻片《正义联盟》BD中英双语双字,https://www.dy2018.com/i/98818.html
,,"magnet:?xt=urn:btih:f06d5c45c753f29ba718e59f792d2837f1e989a0&dn=缩小人生_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:LV3TODKCA5LLPNGBRPV5GRHCZQKHPHK6&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国剧情片《缩小人生》BD中英双字,https://www.dy2018.com/i/99158.html
,,"magnet:?xt=urn:btih:dd5bb8b77918141323b8e1ee84237e3003c33ea0&dn=超能陆战队_BD国粤英台4语双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:EWAK6YI43QOJEDVNADVMVN2AVKLMS3PA&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2015年美国8分科幻动画片《超能陆战队》BD国粤英中英双字,https://www.dy2018.com/i/94539.html
,,"magnet:?xt=urn:btih:9e618d37d0e595201c2376711c58d16e90fa5921&dn=至暗时刻_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:2XHDYVGUVC3E7RRH5Q4PSZ7KQE25ZIXA&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:HMORYLFILA3G7HEPMEE3DRRWFTDRIFKE&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:FOYYDVQKBRJKWTUGZIDPZCQ6D6LCZZRO&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美8.6分剧情片《至暗时刻》HD大陆公映国英双语中字,https://www.dy2018.com/i/99022.html
,,"magnet:?xt=urn:btih:8ed85ada4b5f9d35a8008266ffa47874af467a96&dn=雷神3：诸神黄昏_IMAX版国英双语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:HNNNO2K6NMPS7N3H22RR5FYP5G4PPSFQ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:IKNXSPCBWX7ZOXRHE6YD7PYDFFSOYCAI&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:TWULJQK3K7YHSNSKWFFXBSR35CGDC3CP&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国7.5分奇幻片《雷神3：诸神黄昏》MAX版国英双语双字,https://www.dy2018.com/i/98961.html
,,"magnet:?xt=urn:btih:8956cdd65e1420e23bd957e7ed7a738b25a2a156&dn=二十二_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:SFWAHVZSQ2R3TFUV3UZEDYPNNEMHESRD&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2015年国产8.8分记录片《二十二》HD高清国语中英双字,https://www.dy2018.com/i/99161.html
,,"magnet:?xt=urn:btih:5b110e871e729f24c1b861c3f8515acc8ea0b4db&dn=真实-2017_BD韩语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:HE77AQTH6E4EMEXSXLKFDNIY25V7P442&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年韩国动作片《真实》BD韩语中字,https://www.dy2018.com/i/98858.html
,,"magnet:?xt=urn:btih:e3172a3a0d96a7b44169dd9c574d21afa8020b44&dn=起跑线_BD印度语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:6N6WACD5KKH6BHQKYJXLVIQB4NV3GUEO&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年印度8.2分喜剧片《起跑线》BD印度语中字,https://www.dy2018.com/i/98864.html
,,"magnet:?xt=urn:btih:dd019adf36be53bae0c2a5d1a6ed1d093574cb6b&dn=至爱梵高·星空之谜_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:BTBYMNFUF6TF5DKAFIMG5Z4YGAZWFARP&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美8.6分剧情片《至爱梵高·星空之谜》BD中英双字,https://www.dy2018.com/i/98886.html
,,"magnet:?xt=urn:btih:3e00970e0ecdcd84c64038f7e3782dc7b3f6e6e0&dn=敦刻尔克-2017_BD国英双语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:275EYVW47FUGB6YSSCJ4YZJT7B2A7BRU&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美8.3分战争片《敦刻尔克》BD国英双语中英双字,https://www.dy2018.com/i/98728.html
,,"magnet:?xt=urn:btih:fbeb90433aa985e6e3a8a8ba0e8cd762d6e25d77&dn=七十七天_HD高清国语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:3VV4H5ZXYYFQVHVSQ5GP5XW4PRXOH47G&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产6.6分剧情片《七十七天》HD高清国语中字,https://www.dy2018.com/i/98880.html
,,"magnet:?xt=urn:btih:20e322b30c872cc3979d454dad9db0cc9f501970&dn=引爆者_HD高清国语中英双字修复.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:JWTLVGZ74RED2SRYDAYAT5BTBQVZD5YG&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产6.6分动作片《引爆者》HD高清国语中英双字修复,https://www.dy2018.com/i/98851.html
,,"magnet:?xt=urn:btih:388cacac6c5ba601037c618da5b7cfd008117003&dn=绣春刀II：修罗战场_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:4BJVDRWCDTF3RTRDLPVXDAHO6C2QL46R&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产7.5分动作片《绣春刀2：修罗战场》BD国语中字,https://www.dy2018.com/i/98346.html
,,"magnet:?xt=urn:btih:888f0f46ad97daabe0309354195827f05de78c9d&dn=电锯惊魂8：竖锯_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:TEZCP7KZ64MZGXU5OGHUJP2EBAFNXZLP&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:AY673U5AHGUGRYWTR4WDYLHYHOA43EY7&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国7.3分恐怖片《电锯惊魂8》BD中英双字,https://www.dy2018.com/i/98898.html
,,"magnet:?xt=urn:btih:ad312d14cbd4c10cd7a21c5812009df200b65627&dn=星球大战外传：侠盗一号_BD国英双语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:5U2NBEHPWMCPSIQRRH53SAOOYJQJ7YMB&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年欧美7.3分动作片《星球大战外传：侠盗一号》BD双语双字,https://www.dy2018.com/i/97851.html
,,"magnet:?xt=urn:btih:2353YZ37G32PESI5RQ73CJ3H2ZREGUOF,magnet:?xt=urn:btih:2353YZ37G32PESI5RQ73CJ3H2ZREGUOF,magnet:?xt=urn:btih:2353YZ37G32PESI5RQ73CJ3H2ZREGUOF,magnet:?xt=urn:btih:2353YZ37G32PESI5RQ73CJ3H2ZREGUOF,magnet:?xt=urn:btih:2353YZ37G32PESI5RQ73CJ3H2ZREGUOF,magnet:?xt=urn:btih:2353YZ37G32PESI5RQ73CJ3H2ZREGUOF,magnet:?xt=urn:btih:2353YZ37G32PESI5RQ73CJ3H2ZREGUOF,magnet:?xt=urn:btih:2353YZ37G32PESI5RQ73CJ3H2ZREGUOF",,周末巨献《星球大战系列1977到2017年星战大片》国英双语典藏版,https://www.dy2018.com/i/93389.html
,,"magnet:?xt=urn:btih:26d52416a54be0ad1548760f2e4bbedf5d0da96b&dn=马斯顿教授与神奇女侠_BD修正中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:3RZ35DD7OZKT4U6TKRBLYWZ2M6TX52H6&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:7IQEAABFYJJZJOL3P4DEZ5M2OKUGVHAR&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国8.0分剧情片《马斯顿教授与神奇女侠》BD修正中英双字,https://www.dy2018.com/i/98916.html
,,"magnet:?xt=urn:btih:bd1b72c14b2ebe23e75125211ea4a7f60390f6d0&dn=全球风暴_BD国英双语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:HVHVLFJDHEIVXY63OHQEXOBJJKKSPKI2&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:LMYUFJONLAZQ4W23N43FFPAFBN3ASAK5&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:ABDNDQOYDBISPKRXAWG2JSWUFRIYT7JS&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国6.2分动作片《全球风暴》BD国英双语中英双字,https://www.dy2018.com/i/98668.html
,,"magnet:?xt=urn:btih:4cf60c7718b32b8a4eee86aa866df7c44b19ce12&dn=追龙-2017_BD粤语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:4CKCZRSZVLITIYYVW7THXTUIJ2K7F4N4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:2QFNFQRCCISBRPH64IODXL264RT7YNV2&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产7.5分动作片《追龙》BD粤语中字,https://www.dy2018.com/i/98796.html
,,"magnet:?xt=urn:btih:59250af32d1663b4d25f622ef7542600a19f5f36&dn=地球：神奇的一天_BD国英双语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:DVINW3J5NBKIVD6L7FWVVSFLTAPSCI77&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:QEPN5WJ2QG4UINQER4VKTHPB5355EN4C&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产8.2分记录片《地球神奇的一天》BD国英双语中字,https://www.dy2018.com/i/98834.html
,,magnet:?xt=urn:btih:NVCIX6VZJ7H3MTH5FUUPQHX6PS7HA6XT&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,,2017年国产6.0分剧情片《解忧杂货店》HD高清国语中字,https://www.dy2018.com/i/98973.html
,,"magnet:?xt=urn:btih:1f4118aa4aca61f5f386fdb6d6f35a61ddc06213&dn=勇往直前-2017_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:GRAKJWCUR5H4FXM6RMCEOWRSFNMLEIOQ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:WTNNBFTETQHXKGQMZFZDGU5HVHXFKVME&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年美国8.4分灾难片《勇往直前》BD中英双字,https://www.dy2018.com/i/98983.html
,,"magnet:?xt=urn:btih:182b9452005ce72a301ee9cc1381b4cf1710eb3d&dn=灵魂摆渡·黄泉_HD高清国语中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:F5LKRRPCWZ4AS7CC3AUBFQWI36DRZO2S&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2018年国产7.3分奇幻片《灵魂摆渡·黄泉》HD高清国语中字,https://www.dy2018.com/i/99001.html
,,"magnet:?xt=urn:btih:048eb67825f27dea44f55e77ac8eaffeb0d95ac7&dn=心理罪之城市之光_HD高清国语中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:QOZQN7APLX4BUG3AWVRZD62UE7STF6RQ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2017年国产6.1分动作片《心理罪之城市之光》HD高清国语中英双字,https://www.dy2018.com/i/99006.html
,,"magnet:?xt=urn:btih:8bd808edc4f28855d230cf8ab2520ce62cd940c5&dn=看不见的客人_BD中字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:4L6NRUBBTLKI77VGLLPMZJYLSDRL7FKE&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2016年欧美8.6分悬疑片《看不见的客人》BD中字,https://www.dy2018.com/i/97887.html
,,"magnet:?xt=urn:btih:4dc1fca15d16dd3e831433a8626db4dfe78d272a&dn=海边的曼彻斯特_BD中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:OJCFHFYAJB627XD7ZATZ3SEGBNUNUYYQ&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",,2016年欧美8.6分剧情片《海边的曼彻斯特》BD中字,https://www.dy2018.com/i/97719.html
,,"magnet:?xt=urn:btih:434faa7b6e30bf368f83171e96da33dfba6bfe34&dn=X战警：天启_BD国英双语特效中英双字.mp4&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce,magnet:?xt=urn:btih:IRFN2U5OKNMXHWZSQZ24F63UGF2Z6J3G&tr=http://t.t789.me:2710/announce&tr=http://t.t789.co:2710/announce&tr=http://t.t789.vip:2710/announce",, 2016年美国7.4分科幻动作片《X战警：天启》BD中英双语双字,https://www.dy2018.com/i/97094.html
